species,average_precision_autogluon,average_precision_linear_probe,auroc_autogluon,auroc_linear_probe,delta_ap
Micropternus brachyurus,0.6998907203891568,0.7545979601967561,0.9980596190275731,0.9986739633761313,-0.054707239807599284
Trachyphonus purpuratus,0.4588235294117647,0.5159090909090909,0.9995544139232543,0.9995544139232543,-0.05708556149732619
Circus aeruginosus,0.7341856197788401,0.7919546340598973,0.9991491543993379,0.9993123302679581,-0.057769014281057185
Pycnonotus plumosus,0.3094676434532915,0.3675381734423984,0.9553503864867231,0.9482464259358857,-0.058070529989106945
Buceros rhinoceros,0.38354484435987274,0.4416725135100896,0.9882544730134376,0.9848610458066273,-0.05812766915021689
Crax fasciolata,0.039120715350223545,0.09808612440191387,0.9958595387840672,0.9985849056603774,-0.05896540905169033
Phoenicurus ochruros,0.18069795866068789,0.23993634244804002,0.8903319940089645,0.9932186341102152,-0.059238383787352134
Erythropitta granatina,0.5956691782348656,0.6553012816856835,0.9912829408466499,0.9931840482197926,-0.05963210345081782
Cantorchilus leucotis,0.09769775989274584,0.15807522529126636,0.9602315384846392,0.9752319889486171,-0.06037746539852051
Lathrotriccus euleri,0.4476186878397539,0.5085516499541766,0.9849742701113211,0.9855702583490863,-0.06093296211442267
Automolus leucophthalmus,0.19188430064087905,0.25328332690450245,0.9852838366890381,0.9832913870246085,-0.061399026263623396
Acrocephalus scirpaceus,0.5530714913247201,0.6149117324988009,0.9749525429048685,0.9928174788297285,-0.06184024117408082
Copsychus pyrropygus,0.3198005946855997,0.3821346550924323,0.9456334097949725,0.9520011522991161,-0.06233406040683259
Illadopsis fulvescens,0.35326317452242284,0.4162526087152591,0.9797307247291469,0.9881981697696434,-0.06298943419283626
Todirostrum cinereum,0.0033222591362126247,0.06666666666666667,0.9703909443454565,0.9985326485693323,-0.06334440753045405
Pogoniulus scolopaceus,0.40543929893286956,0.46929673303932407,0.9892640348593431,0.9931258763936658,-0.0638574341064545
Buteo buteo,0.00569217804336168,0.07125603864734299,0.9732180293501048,0.9980083857442348,-0.06556386060398131
Emberiza calandra,0.4460998462608495,0.5121937085322661,0.9582994969494985,0.9684085957656781,-0.06609386227141661
Tropicoperdix chloropus,0.48739495798319327,0.5535714285714286,0.9993710032498165,0.9996505573610092,-0.06617647058823534
Linurgus olivaceus,0.047073981559407375,0.11373072288155642,0.984706052024334,0.9947556114956996,-0.06665674132214905
Philentoma pyrhoptera,0.41747497912100584,0.48470124400462344,0.9263616201945232,0.9361384619283194,-0.0672262648836176
Chloris chloris,0.1844897314638009,0.25236458869045797,0.9218268152509111,0.8785744322960471,-0.06787485722665706
Coccothraustes coccothraustes,0.3208051111998007,0.38915751390321673,0.9564842036492603,0.9695331093378132,-0.06835240270341603
Cuculus solitarius,0.3036236618409905,0.3721350925586533,0.9907106309078405,0.9954660419361981,-0.0685114307176628
Loriculus vernalis,0.2690108777579473,0.3385725281131493,0.9955094758306345,0.9964990404222143,-0.06956165035520201
Cyanistes caeruleus,0.32634028106507557,0.39603861940457336,0.9463325908721698,0.9470203193217586,-0.06969833833949779
Ramphocelus carbo,0.837780869923727,0.9074990692794529,0.9995614429650953,0.9995427012114669,-0.06971819935572587
Pelargopsis capensis,0.27332326679605784,0.34318495763077933,0.8718131597199644,0.9081065630621843,-0.06986169083472149
Malacopteron affine,0.23667134749139435,0.3072307695440783,0.9048227201456679,0.9356985700557092,-0.07055942205268395
Athene noctua,0.6360806031977617,0.7090807544104245,0.9944097774405257,0.9979576515414483,-0.07300015121266279
Reinwardtipicus validus,0.4666666666666667,0.5416666666666666,0.9996330467603272,0.9997378905430907,-0.07499999999999996
Erithacus rubecula,0.19092165470738057,0.266472099218257,0.8595744151618162,0.9080885322443203,-0.07555044451087642
Legatus leucophaius,0.6618788709354072,0.7377119572738022,0.9926359543922932,0.9954797217591072,-0.07583308633839503
Eurillas virens,0.24080110258669749,0.3178626601088868,0.9643668831168831,0.9834749809014516,-0.07706155752218932
Larus argentatus,0.6733864270189562,0.7505207269976452,0.9177448504175487,0.9760966524259825,-0.07713429997868892
Trichothraupis melanops,0.21147701005652825,0.2891302086044997,0.9819817635076147,0.9879918841142045,-0.07765319854797148
Drymophila malura,0.06784688995215311,0.14654377880184333,0.9968550162490828,0.9985323409162387,-0.07869688884969021
Phoeniculus bollei,0.8894009216589861,0.9682539682539681,0.999677878492771,0.9999700352086299,-0.07885304659498205
Platysteira castanea,0.3828778694850828,0.4619571481352157,0.9820090269759632,0.9923865505055808,-0.07907927865013292
Psilopogon faiostrictus,0.7151998232477014,0.7947648647584759,0.9939538460763878,0.997493933077566,-0.07956504151077448
Hemipus hirundinaceus,0.5236864247354718,0.6047023445307528,0.9395114689663264,0.971752903907075,-0.081015919795281
Elaenia spectabilis,0.16985138004246284,0.25096153846153846,0.9841194968553459,0.9455450733752621,-0.08111015841907562
Fringilla coelebs,0.6673846500706322,0.749242216253311,0.9465594836968144,0.9580384172260381,-0.08185756618267881
Metallura tyrianthina,0.058823529411764705,0.14285714285714285,0.9983754323446179,0.9993711351011424,-0.08403361344537814
Dryocopus martius,0.01551570796989189,0.09955557962402531,0.9282198758119439,0.9473965337988002,-0.08403987165413342
Prinia familiaris,0.2031726298928133,0.28804369746898484,0.9974824294555753,0.9971677331375223,-0.08487106757617155
Orthotomus sericeus,0.6496726404330315,0.735387021462767,0.9769594950026302,0.9927833146139301,-0.0857143810297355
Calandrella brachydactyla,0.4597142363957198,0.5458856680544132,0.9922519818614818,0.9965455619714584,-0.0861714316586934
Regulus regulus,0.21208551779465135,0.3001540857112442,0.9455366326962806,0.9726735039632117,-0.08806856791659284
Laniarius luehderi,0.15998091324100552,0.248551974168773,0.9451916013464969,0.9890940206818053,-0.08857106092776748
Rubigula erythropthalmos,0.28393521619222795,0.37315488766108607,0.9293129535278679,0.9128423652925737,-0.08921967146885812
Pyrrhocorax pyrrhocorax,0.5681248876016318,0.6575132275132276,0.9917771017634649,0.9992890194295837,-0.08938833991159578
Oriolus chinensis,0.11204819277108434,0.20238095238095238,0.9956498951781971,0.9985324947589098,-0.09033275960986804
Psilopogon duvaucelii,0.5021640242023766,0.5928699297401911,0.8913298732238577,0.9458989940604936,-0.09070590553781455
Malacopteron magnirostre,0.5655450146596651,0.6571711050408585,0.9345408884455066,0.9538597860714361,-0.0916260903811934
Eurylaimus ochromalus,0.42871324346147077,0.5210131692778729,0.968067577678888,0.9785263655338086,-0.09229992581640212
Kleinothraupis atropileus,0.5305227354099535,0.6244897959183673,0.9994681249531799,0.9993407745898569,-0.09396706050841375
Mixornis gularis,0.47854047009057765,0.5735467625129337,0.9387516076938083,0.9460121967961732,-0.09500629242235603
Ramphotrigon megacephalum,0.7976190476190477,0.8928571428571428,0.9995675193960998,0.9999213671629272,-0.09523809523809512
Atlapetes schistaceus,0.6905508816840793,0.7869569696367323,0.9963239853520994,0.9987458027681255,-0.09640608795265304
Emberiza cirlus,0.5259449932608105,0.622814337955224,0.9468497767885695,0.9597435946633921,-0.09686934469441355
Picus viridis,0.5277777777777778,0.625,0.9982966457023061,0.999685534591195,-0.09722222222222221
Camaroptera chloronota,0.23001666477567356,0.3299056613195438,0.974150879889882,0.9713786699755684,-0.09988899654387023
Eucometis penicillata,0.6,0.7,0.9996331236897276,0.9998427672955974,-0.09999999999999998
Curruca curruca,0.5666666666666667,0.6666666666666667,0.9998252786805046,0.9998252786805046,-0.10000000000000009
Campylorhynchus turdinus,0.7948082868520189,0.8948936884163612,0.9965255861794889,0.9992519344507563,-0.10008540156434231
Alectoris chukar,0.14850588781428847,0.24979863312772715,0.9796385626398211,0.9819805648769575,-0.10129274531343868
Nothocercus julius,0.4068081774052469,0.508413949981642,0.9961126128490447,0.9981235565819861,-0.10160577257639514
Parus major,0.16795594305748718,0.27012402147022513,0.8714088352184042,0.8859768598563984,-0.10216807841273795
Dicrurus paradiseus,0.20651136227934513,0.3087970469928456,0.870828159390296,0.8983305410466148,-0.10228568471350047
Curruca melanocephala,0.5396644900667359,0.6422141819043757,0.9602440984466797,0.9661506056591797,-0.10254969183763984
Penelope montagnii,0.6719001610305958,0.7759259259259259,0.9986717002237137,0.9997902684563759,-0.10402576489533011
Kurochkinegramma hypogrammicum,0.17141725290079343,0.276585911258285,0.9508480515839641,0.977887580599944,-0.10516865835749159
Bycanistes subcylindricus,0.532682689703067,0.6397020418619227,0.992729435639061,0.9977887407718414,-0.10701935215885572
Oenanthe cypriaca,0.041896798317669445,0.15013251195733082,0.9716409691629956,0.9673799035032515,-0.10823571363966138
Ficedula zanthopygia,0.7288478010180732,0.8377064574642781,0.9972770124205329,0.9984858078462975,-0.10885865644620485
Turtur tympanistria,0.6081872442518932,0.7171556900483826,0.9743758743200992,0.98226533078491,-0.10896844579648945
Garrulus glandarius,0.11557194155526704,0.2251276898817359,0.833137182413572,0.8484471291306162,-0.10955574832646886
Zosterops senegalensis,0.3134213364319675,0.42299114189784986,0.9061548156706228,0.9266433597911384,-0.10956980546588235
Phylloscopus inornatus,0.13444792901073407,0.24466233224145525,0.9900073398343295,0.9934570619691727,-0.11021440323072118
Arachnothera longirostra,0.2582001332001332,0.36858974358974356,0.9992923044663452,0.9994757810861816,-0.11038961038961037
Neocossyphus poensis,0.747181414475935,0.8597744360902254,0.9983634074695762,0.999748216533781,-0.11259302161429041
Crithagra mozambica,0.2633436353565994,0.37616244987441966,0.9898364744688042,0.9881114724291059,-0.11281881451782028
Mecocerculus leucophrys,0.8026315789473684,0.9166666666666666,0.9996068358146362,0.9999475781086181,-0.11403508771929827
Eurystomus orientalis,0.10423529325348822,0.21844933402264757,0.9516984337960235,0.9707450088381588,-0.11421404076915935
Spinus spinus,0.3442569142497555,0.4594359768383285,0.9762229214942771,0.9860789270416404,-0.11517906258857297
Thamnophilus caerulescens,0.3956100670380168,0.5134701336698366,0.991189223057644,0.9935739348370927,-0.1178600666318198
Saltator coerulescens,0.13685638326143745,0.25744152890299477,0.9625315523769458,0.9828132346754436,-0.12058514564155731
Oriolus nigripennis,0.7954545454545454,0.9166666666666666,0.9995806248689452,0.9999475781086181,-0.12121212121212122
Acrocephalus arundinaceus,0.5564479980928809,0.6814349535343085,0.9965869119556507,0.9981706722978145,-0.12498695544142757
Corvus corone,0.12830389687096674,0.25538262604250406,0.886474091233489,0.9149462403332047,-0.1270787291715373
Harpactes duvaucelii,0.48173955737820146,0.6094277430081757,0.9726121857681549,0.9885924794369009,-0.12768818562997425
Aegithalos caudatus,0.5731103687173843,0.7026997245179064,0.9945345809368473,0.9916731049875526,-0.1295893558005221
Stachyris maculata,0.27822259168237495,0.40922725899942375,0.8772291277983773,0.9085583367665826,-0.1310046673170488
Macronus ptilosus,0.17181375525046028,0.3030476069724791,0.8844976139978791,0.9448719890925619,-0.13123385172201885
Hylopsar purpureiceps,0.13100151763944867,0.262265106306027,0.9916896861195613,0.9969346247537794,-0.13126358866657833
Lullula arborea,0.4017716921201713,0.5333459590665997,0.9481874540296312,0.9601218871493118,-0.13157426694642838
Copsychus saularis,0.4053940388433191,0.5383173516549729,0.9775176610117053,0.9914131387614088,-0.13292331281165376
Hypocnemoides maculicauda,0.0724009900990099,0.20666666666666667,0.9946278825995807,0.9986897274633124,-0.13426567656765676
Setophaga pitiayumi,0.4111111111111111,0.5454545454545454,0.9996505573610092,0.9992661704581193,-0.13434343434343432
Curruca conspicillata,0.5458333333333333,0.6810897435897436,0.999633046760327,0.9997116795973999,-0.13525641025641033
Upupa epops,0.49082011336623393,0.6278014965514965,0.9897257479865263,0.9962469550217373,-0.1369813831852626
Prinia flaviventris,0.5612140153129147,0.6994742454204665,0.9885835458918325,0.9915975631170043,-0.13826023010755184
Alophoixus ochraceus,0.29403326891371395,0.432380842157503,0.9876909868236613,0.9937272217549762,-0.13834757324378905
Cisticola chubbi,0.552212448569489,0.6935218774644629,0.9832950916531643,0.995494368867285,-0.1413094288949739
Turdus merula,0.35745350906308115,0.5021476308149345,0.851150998494116,0.9150064062033916,-0.14469412175185337
Hylophilus pectoralis,0.10267746491894321,0.24982667756754134,0.9881564162109521,0.9969735560716159,-0.14714921264859815
Oriolus brachyrynchus,0.4627565690431383,0.6109336831341857,0.9791765106241294,0.9878983589459845,-0.14817711409104745
Picus sharpei,0.5523900119488354,0.7007980845969672,0.9541784628289819,0.9737443640557827,-0.14840807264813183
Anthus trivialis,0.3298786095528804,0.47829419382662874,0.9346121511947489,0.9572137614382256,-0.14841558427374835
Phyllastrephus hypochloris,0.8089285714285714,0.9583333333333333,0.9998164848993288,0.9999650447427293,-0.14940476190476182
Cinnycerthia unirufa,0.1,0.25,0.9991615134681899,0.9996855675505713,-0.15
Lyrurus tetrix,0.1444622008556703,0.29692950519364264,0.9727581260277808,0.9824708722577936,-0.15246730433797234
Psittacula alexandri,0.4006617208555739,0.5543402108956125,0.9864944036376355,0.9951294158796782,-0.15367849004003858
Gallus gallus,0.15268224842419603,0.30948514284905965,0.8727102141507452,0.9338848939743858,-0.15680289442486361
Cacicus cela,0.6070966325121505,0.7650331036627684,0.9957886810954683,0.999172620298382,-0.15793647115061793
Meiglyptes tukki,0.3885351916181568,0.5465689945871453,0.9917279927109616,0.9938428651527894,-0.15803380296898845
Saltator similis,0.19369064601382635,0.35263609939159085,0.9834370576187464,0.9875097888617813,-0.1589454533777645
Pitta sordida,0.12410688029114664,0.28318740239530343,0.8638912751160879,0.9607754484851225,-0.1590805221041568
Orthotomus ruficeps,0.3235907997739712,0.48492529399901324,0.9960273757079925,0.9951882735473044,-0.16133449422504204
Tadorna tadorna,0.45853982618688505,0.6232224396607957,0.9989886882912578,0.9987564611581392,-0.16468261347391067
Hypothymis azurea,0.2930725527294703,0.45845561318656824,0.9427639153180345,0.959967549317283,-0.16538306045709794
Cissopis leverianus,0.3333333333333333,0.5,0.9997903783670475,0.9998951891835237,-0.16666666666666669
Arremon brunneinucha,0.3333333333333333,0.5,0.9997903783670474,0.9998951891835237,-0.16666666666666669
Stelgidillas gracilirostris,0.3310372783883391,0.4983325479287212,0.9892573722402347,0.9937069631002007,-0.16729526954038215
Streptopelia decaocto,0.20241844102727294,0.37180764302485536,0.9093452991199006,0.9390220346789891,-0.16938920199758242
Pericrocotus speciosus,0.31998501393723894,0.48994169229465967,0.9899212660627765,0.9944372761744259,-0.16995667835742073
Chloropsis cochinchinensis,0.2879950400485195,0.4607525993818492,0.9391033122455557,0.9762059065993156,-0.1727575593333297
Curruca communis,0.11771810898313506,0.29378439036076875,0.9108295201220227,0.9532764284876218,-0.1760662813776337
Phoenicurus phoenicurus,0.02677797757994585,0.20307104366429068,0.9846808585011185,0.9894260346756152,-0.17629306608434483
Corvus corax,0.1663594500186807,0.3428420076784955,0.9372551591465548,0.9946572228051767,-0.1764825576598148
Hemithraupis guira,0.11164926614653017,0.28873734585930255,0.9954645553691276,0.9979900727069351,-0.17708807971277238
Picus chlorolophus,0.5444444444444444,0.7222222222222222,0.9997029737568579,0.9998602229444037,-0.1777777777777778
Tachyphonus coronatus,0.17372559280891245,0.35605140226891413,0.9730521092878319,0.9842913252944705,-0.18232580946000168
Pellorneum malaccense,0.23395471957387165,0.42096776886828885,0.909151433974157,0.9529748773130431,-0.1870130492944172
Certhia brachydactyla,0.08714717586983235,0.2743185376271575,0.9300047637902448,0.9620257863347275,-0.18717136175732518
Stachyris nigricollis,0.12235349489098817,0.3097617157537013,0.9196898002103049,0.9651945320715036,-0.18740822086271314
Turdus philomelos,0.31606618057148517,0.5080409512306775,0.9079641323985216,0.9533998806623242,-0.19197477065919233
Loxia curvirostra,0.10009936453204799,0.2924999951525267,0.970050191025545,0.9863210727395311,-0.19240063062047874
Periparus ater,0.4844781809314395,0.6778679156566694,0.9504920785435482,0.9607869003777221,-0.19338973472522986
Patagioenas cayennensis,0.21502690356212942,0.40904112525270864,0.9707830822975915,0.9847645003862088,-0.19401422169057922
Cacomantis merulinus,0.289847963159346,0.48394817797424294,0.9897279401646444,0.9914925651008993,-0.19410021481489692
Ploceus bicolor,0.36133720930232555,0.5588558855885589,0.9959115211238075,0.9894817765663767,-0.19751867628623337
Cinnyris bouvieri,0.3908347048797718,0.5887085110032003,0.9702982509867972,0.9896641486320947,-0.19787380612342853
Apalis cinerea,0.3694580753657429,0.5701726739971388,0.9674971561745693,0.9905612740337929,-0.2007145986313959
Glaucidium tephronotum,0.20063405135694293,0.4058333333333333,0.9974100870294641,0.9983223235818391,-0.2051992819763904
Corvus enca,0.32257799671592774,0.5282051282051282,0.9989933941491035,0.9994966970745517,-0.20562713148920048
Monasa nigrifrons,0.32508730640753114,0.5309640522875817,0.9972560123042504,0.999196029082774,-0.20587674588005056
Anhinga anhinga,0.2527856201769245,0.46263736263736255,0.9989724231938765,0.9995386389850058,-0.20985174246043803
Cyanoderma rufifrons,0.354754362712487,0.566428118571609,0.9745744793318531,0.9879301538536003,-0.21167375585912201
Pionus maximiliani,0.08787691082287725,0.2997111681643132,0.9918877123086601,0.988781715244286,-0.21183425734143596
Alauda arvensis,0.18990320442804354,0.4032918542283528,0.9337227208729321,0.9883066408541593,-0.21338864980030925
Pellorneum rostratum,0.08331204486783328,0.29794042508782087,0.9101141407736208,0.954407102092581,-0.2146283802199876
Thlypopsis pyrrhocoma,0.33066665134413437,0.5471491282479427,0.9955810733384263,0.9976031321619557,-0.21648247690380834
Psilopogon chrysopogon,0.1777090851535159,0.3964076311097258,0.9778855600385346,0.9933422992913078,-0.2186985459562099
Cettia cetti,0.09857624916909725,0.3179592715602124,0.9070110964293221,0.9604004624763507,-0.21938302239111518
Pogoniulus coryphaea,0.3452614379084967,0.5727272727272728,0.996015518506868,0.9990143651043305,-0.22746583481877602
Grus grus,0.022222222222222223,0.25,0.9955979457079971,0.9996855675505713,-0.22777777777777777
Pycnonotus goiavier,0.3668930838425156,0.5994897178232771,0.937626972573924,0.9534620521967255,-0.23259663398076147
Sarothrura pulchra,0.2635135135135135,0.5,0.9963312368972745,0.9998427672955974,-0.2364864864864865
Prinia bairdii,0.054244969264466744,0.29192505425694665,0.9478303437183118,0.9946618180122848,-0.2376800849924799
Luscinia megarhynchos,0.35587575544081923,0.5971510683029946,0.9258606449621619,0.9627943597247308,-0.24127531286217535
Tetrastes bonasia,0.49937100940082774,0.7448537378114843,0.9977301670537118,0.9983519364746424,-0.2454827284106566
Chrysococcyx xanthorhynchus,0.2632138273124839,0.512878349720455,0.9974604839313806,0.9992059330286913,-0.2496645224079711
Grallaricula nana,0.25,0.5,0.9994496855345911,0.9998427672955974,-0.25
Pycnonotus simplex,0.25548004975925415,0.5092506775091952,0.9621872612681437,0.9802282276546982,-0.253770627749941
Malacopteron cinereum,0.2748268564746777,0.529496697661478,0.9464602607671548,0.9734547636697377,-0.2546698411868003
Eurillas curvirostris,0.31429496310325106,0.5764818514818515,0.9648041273172437,0.9967383700594614,-0.26218688837860044
Hemiprocne longipennis,0.07258790883300531,0.3450446493924755,0.8956380413127818,0.986159169550173,-0.27245674055947017
Caprimulgus macrurus,0.31746031746031744,0.5916666666666666,0.9992836425900689,0.9997204458888074,-0.2742063492063491
Otus scops,0.4117647058823529,0.6875,0.9977851750891171,0.9997378905430908,-0.2757352941176471
Bradypterus bangwaensis,0.27389030254413693,0.5568003049027718,0.962300054368043,0.99268415982297,-0.28291000235863484
Pyrrhula pyrrhula,0.037037037037037035,0.3333333333333333,0.997589351221046,0.9997903783670474,-0.2962962962962963
Phylloscopus bonelli,0.1807511737089202,0.5042016806722689,0.9964360587002097,0.9876310272536687,-0.3234505069633487
Cyornis rufigastra,0.27172616663209354,0.595515870887354,0.9103320242851358,0.9587113405177363,-0.3237897042552605
Baryphthengus ruficapillus,0.13143471725275335,0.4596581649271421,0.9693646752866195,0.9891281454891762,-0.32822344767438877
Ficedula albicollis,0.13084216535907506,0.4610683099780292,0.9571327089033888,0.9854241212376342,-0.33022614461895416
Thraupis sayaca,0.04526198439241917,0.3814814814814815,0.9946185833595416,0.9964007408183946,-0.3362194970890623
Scytalopus latrans,0.4413387865753349,0.7797645037808312,0.9943383298072932,0.9987296252394455,-0.3384257172054963
Myiodynastes maculatus,0.20935220935220933,0.5642512077294686,0.9887654191564454,0.9960512981794039,-0.35489899837725924
Batis minor,0.28703703703703703,0.6428571428571428,0.9987683438155137,0.9997379454926625,-0.35582010582010576
Sturnus vulgaris,0.10867727647284298,0.48390151515151514,0.9904572147651007,0.9986017897091722,-0.37522423867867216
Hemipus picatus,0.10124533001245331,0.5038314176245211,0.959329140461216,0.9864255765199161,-0.4025860876120678
Dubusia taeniata,0.3333333333333333,0.75,0.9997117400419288,0.999895178197065,-0.4166666666666667
Brachypodius melanocephalos,0.06470588235294118,0.5185185185185185,0.9961740041928722,0.9972746331236898,-0.4538126361655773
Sitta frontalis,0.11662918540729635,0.5799457994579945,0.9916133766642206,0.9986371737079359,-0.4633166140506982
Halcyon malimbica,0.17440330350266395,0.6572897943838247,0.9948583420776496,0.9984347674011892,-0.48288649088116076
Lamprotornis splendidus,0.10458715596330276,0.6,0.9887054507337526,0.9995807127882599,-0.4954128440366972
Picus vittatus,0.5,1.0,0.9998951891835237,1.0,-0.5
Actitis hypoleucos,0.5,1.0,0.9998951891835238,1.0,-0.5
Grallaria ruficapilla,0.5,1.0,0.9998951891835237,1.0,-0.5
Corythaeola cristata,0.0976661829187682,0.606967885851491,0.9450988107729976,0.9791010842952081,-0.5093017029327228
Poecile montanus,0.030302505823573918,0.6235569985569985,0.9783279646415461,0.9986366019926586,-0.5932544927334246
Nemosia pileata,0.3333333333333333,1.0,0.9997903783670475,1.0,-0.6666666666666667
Tringa totanus,0.3333333333333333,1.0,0.9997903783670474,1.0,-0.6666666666666667
Terpsiphone rufiventer,0.30480480480480476,1.0,0.9987245343676836,1.0,-0.6951951951951952
Nyctibius griseus,0.25,1.0,0.9996855675505714,1.0,-0.75
Andigena hypoglauca,0.21666666666666667,1.0,0.999056603773585,1.0,-0.7833333333333333
Linaria cannabina,0.16666666666666666,1.0,0.9994759459176188,1.0,-0.8333333333333334
Hemitriccus margaritaceiventer,0.16666666666666666,1.0,0.9995283513258569,1.0,-0.8333333333333334
Eurylaimus javanicus,0.09090909090909091,1.0,0.9990567026517136,1.0,-0.9090909090909091
Furnarius rufus,0.012345679012345678,1.0,0.9922439995807567,1.0,-0.9876543209876543
